symbol,name,currency,summary,category_group,category,family,exchange,isin,trading_days,last_price,avg_volume,avg_dollar_volume,liquidity_rank,asset_type,size_metric,market_bucket,candidate_status,candidate_fail_reasons
IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,USD,"The investment seeks to track the investment results of the ICE BofA 5-10 Year US Corporate Index.
 The fund generally invests at least 90% of its assets in securities of the underlying index. The index measures the performance of investment-grade corporate bonds of both U.S. and non-U.S. issuers that are U.S. dollar-denominated and publicly issued in the U.S. domestic market and have a remaining maturity of greater than or equal to five years and less than ten years. The fund may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,NMS,,124,53.59000015258789,3120484.6774193547,166071863.49708804,149,ETF,17617469440.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BIV,Vanguard Intermediate-Term Bond Index Fund ETF Shares,USD,"The investment seeks to track the performance of the Bloomberg Barclays U.S. 5-10 Year Government/Credit Float Adjusted Index.
 This index includes all medium and larger issues of U.S. government, investment-grade corporate and investment-grade international dollar-denominated bonds that have maturities between 5 and 10 years and are publicly issued. All of the fund&#39;s investments will be selected through the sampling process, and at least 80% of its assets will be invested in bonds held in the index.",Fixed Income,Investment Grade Bonds,Vanguard Asset Management,PCX,,124,77.44999694824219,2103722.580645161,162284277.45486844,150,ETF,51797950464.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IWO,iShares Russell 2000 Growth ETF,USD,"The investment seeks to track the investment results of the Russell 2000 Growth Index, which measures the performance of the small-capitalization growth sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Growth,BlackRock Asset Management,PCX,,124,347.9800109863281,487979.8387096774,160471172.55140737,151,ETF,15572105216.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IUSB,iShares Core Total USD Bond Market ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. Universal Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents, including shares of money market funds advised by BFA or its affiliates, as well as in securities not included in the underlying index, but which BFA believes will help the fund track the underlying index. The index measures the performance of U.S. dollar-denominated taxable bonds that are rated either investment-grade or high yield.",Fixed Income,Corporate Bonds,BlackRock Asset Management,NGM,,124,46.41999816894531,3460954.0322580645,159620130.511933,152,ETF,36142247936.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
DGRO,iShares Core Dividend Growth ETF,USD,"The investment seeks to track the investment results of the MorningstarÂ® US Dividend Growth IndexSM.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index. The underlying index is a subset of the MorningstarÂ® US Market IndexSM, which is a diversified broad market index that represents approximately 97% of the market capitalization of publicly-traded U.S. stocks.",Financials,Growth,BlackRock Asset Management,PCX,,124,72.36000061035156,2268895.9677419355,159159808.93919545,153,ETF,37549682688.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IWP,iShares Russell Mid-Cap Growth ETF,USD,"The investment seeks to track the investment results of the Russell Midcap Growth Index, which measures the performance of the mid-capitalization growth sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Growth,BlackRock Asset Management,PCX,,124,135.27999877929688,1104930.6451612904,150313339.79071957,154,ETF,10342156288.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IWN,iShares Russell 2000 Value ETF,USD,"The investment seeks to track the investment results of the Russell 2000 Value Index, which measures the performance of the small-capitalization value sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Value,BlackRock Asset Management,PCX,,124,201.92999267578125,798556.4516129033,149802016.87850952,155,ETF,14841853952.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
PPLT,Aberdeen Standard Physical Platinum Shares ETF,USD,"The investment seeks to reflect the performance of the price of physical platinum, less the expenses of the Trustâs operations.
 The fund designed for investors who want a cost-effective and convenient way to invest in platinum with minimal credit risk. Advantages of investing in the Shares include Ease and Flexibility of Investment, Expenses, Minimal Credit Risk.",Commodities,,Aberdeen Standard Investments,PCX,,124,192.7100067138672,764304.0322580645,149747371.3240839,156,ETF,2396712704.0,commodity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FDN,First Trust Dow Jones Internet Index Fund,USD,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the Dow Jones Internet Composite Index (SM) (the ""index"").
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks that comprise the index. The index is designed to measure the performance of the largest and most actively traded securities issued by U.S. companies in the Internet industry. The index is a composite of its two sub-indices, the Dow Jones Internet Commerce Index and the Dow Jones Internet Services Index. It is non-diversified.",Information Technology,Technology,First Trust Advisors,PCX,,124,258.7699890136719,581606.4516129033,149035387.44759098,157,ETF,4539641344.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
QYLD,Global X NASDAQ 100 Covered Call ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, generally to the price and yield performance of the CBOE NASDAQ-100Â® BuyWrite V2 Index (the ""underlying index"").
 The fund will invest at least 80% of its total assets in the securities of the underlying index. The CBOE NASDAQ-100Â® BuyWrite Index is a benchmark index that measures the performance of a theoretical portfolio that holds a portfolio of the stocks included in the NASDAQ-100Â® Index, and ""writes"" (or sells) a succession of one-month at-the-money NASDAQ-100Â® Index covered call options. It is non-diversified.",Information Technology,,Global X Funds,NMS,,124,17.639999389648438,8449595.161290323,144429692.63629913,158,ETF,8078984704.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
TLH,iShares 10-20 Year Treasury Bond ETF,USD,"The investment seeks to track the investment results of the ICE U.S. Treasury 10-20 Year Bond Index.
 The fund generally invests at least 90% of its assets in the bonds of its underlying index and at least 95% of its assets in U.S. government bonds. It seeks to track the investment results of the underlying index which measures the performance of public obligations of the U.S. Treasury that have a remaining maturity of greater than or equal to ten years and less than twenty years.",Fixed Income,Treasury Bonds,BlackRock Asset Management,PCX,,124,101.02999877929688,1425472.5806451612,144281781.34580427,159,ETF,11759060992.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VGLT,Vanguard Long-Term Treasury Index Fund ETF Shares,USD,"The investment seeks to track the performance of a market-weighted Treasury index with a long-term dollar-weighted average maturity.
 The fund employs an indexing investment approach designed to track the performance of the Bloomberg Barclays U.S. Long Treasury Bond Index. This index includes fixed income securities issued by the U.S. Treasury (not including inflation-protected bonds), with maturities greater than 10 years. Under normal circumstances, at least 80% of the fund&#39;s assets will be invested in bonds included in the index.",Fixed Income,Treasury Bonds,Vanguard Asset Management,NMS,,124,55.4900016784668,2535183.064516129,141191713.98313892,160,ETF,14362285056.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SPEM,SPDR Portfolio Emerging Markets ETF,USD,"The investment seeks investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Emerging BMI Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in depositary receipts based on securities comprising the index. The index is a market capitalization weighted index designed to define and measure the investable universe of publicly traded companies domiciled in emerging markets.",Financials,Emerging Markets,State Street Global Advisors,PCX,,124,50.45000076293945,2938751.6129032257,140548803.0693608,161,ETF,3874560000.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VLUE,iShares MSCI USA Value Factor ETF,USD,"The investment seeks to track the investment results of the MSCI USA Enhanced Value Index composed of U.S. large- and mid-capitalization stocks with value characteristics and relatively lower valuations.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is based on a traditional market capitalization-weighted parent index, the MSCI USA Index (the ""parent index""). The parent index includes U.S. large- and mid- capitalization stocks.",Alternatives,Value,BlackRock Asset Management,BTS,,124,154.47000122070312,977667.741935484,139983948.78439134,162,ETF,10015417344.0,alternative,FAIL,market_bucket_not_allowed:alternative;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
EWA,iShares MSCI Australia ETF,USD,"The investment seeks to track the investment results of the MSCI Australia Index composed of Australian equities.
 The fund generally invests at least 90% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index primarily consists of stocks traded on the Australian Stock Exchange. It will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Equities,Developed Markets,BlackRock Asset Management,PCX,,124,30.260000228881836,5090788.70967742,139659143.14708403,163,ETF,1924536064.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
AVEM,Avantis Emerging Markets Equity ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of companies related to emerging markets across market sectors, industry groups and countries. The fund may invest in companies of all market capitalizations. Under normal market conditions, the fund will invest at least 80% of its assets in equity securities of companies related to emerging market countries.",Real Estate,Emerging Markets,Avantis Investors,PCX,,124,87.83999633789062,1697530.6451612904,137678315.48390543,164,ETF,19935643648.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SPHY,SPDR Portfolio High Yield Bond ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the price and yield performance of ICE BofA US High Yield Index.
 The fund invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Adviser determines have economic characteristics that are substantially identical to the economic characteristics of the securities that comprise the index. The index is designed to measure the performance of U.S. dollar denominated below investment grade corporate debt publicly issued in the U.S. domestic market.",Fixed Income,High Yield Bonds,State Street Global Advisors,PCX,,124,23.559999465942383,5840866.935483871,135697697.5064447,165,ETF,10062154752.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
EWC,iShares MSCI Canada ETF,USD,"The investment seeks to track the investment results of the MSCI Canada Custom Capped Index.
 The fund will at all times invest at least 90% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index is designed to measure broad-based equity performance in Canada. The underlying index uses a capping methodology to limit the weight of any single issuer to a maximum of 25% of the underlying index. The underlying index will include large- and mid-capitalization companies and may change over time.",Equities,Developed Markets,BlackRock Asset Management,PCX,,124,58.040000915527344,2444265.3225806453,132855067.8055548,166,ETF,5502192128.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FENY,Fidelity MSCI Energy Index ETF,USD,"The investment seeks to provide investment returns that correspond, before fees and expenses, generally to the performance of the MSCI USA IMI Energy 25/50 Index.
 The fund invests at least 80% of assets in securities included in the fund&#39;s underlying index. The fund&#39;s underlying index is the MSCI USA IMI Energy 25/50 Index, which represents the performance of the energy sector in the U.S. equity market. It may or may not hold all of the securities in the MSCI USA IMI Energy 25/50 Index. The fund is non-diversified.",Energy,Energy,Fidelity Investments,PCX,,124,31.149999618530273,4812055.645161291,132313504.62364995,167,ETF,2037569792.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BTC,ClearShares Piton Intermediate Fixed Income ETF,USD,"The investment seeks current income consistent with the long term preservation of capital.
 The fund is an actively managed exchange-traded fund (""ETF"") that seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its net assets (plus borrowings for investment purposes) in debt securities and in derivatives and other instruments that have economic characteristics similar to such securities. It principally invests in U.S.-dollar denominated, investment-grade securities and seeks to typically maintain a dollar-weighted average portfolio maturity of zero to ten years. The fund is non-diversified.",Fixed Income,Corporate Bonds,ClearShares,PCX,,124,33.209999084472656,3707137.9032258065,131523762.06421237,168,ETF,3502875648.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FEZ,SPDR EURO STOXX 50 ETF,USD,"The investment seeks investment results that, before fees and expenses, correspond generally to the total return performance of the EURO STOXX 50Â® Index.
 The fund employs a sampling strategy, which means that the fund is not required to purchase all of the securities represented in the index. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index is designed to represent the performance of some of the largest companies across components of the 19 EURO STOXX Supersector Indexes. The EURO STOXX Supersector Indexes are subsets of the EURO STOXX Index.",Equities,Large Cap,State Street Global Advisors,PCX,,124,66.66999816894531,2035958.8709677416,130523493.84955128,169,ETF,4043602176.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
EWW,iShares MSCI Mexico ETF,USD,"The investment seeks to track the investment results of the MSCI Mexico IMI 25/50 Index.
 The fund will at all times invest at least 80% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index is a free float-adjusted market capitalization-weighted index with a capping methodology applied to issuer weights so that no single issuer exceeds 25% of the underlying index weight, and all issuers with a weight above 5% do not cumulatively exceed 50% of the underlying index weight. The fund is non-diversified.",Equities,Emerging Markets,BlackRock Asset Management,PCX,,124,79.43000030517578,1782405.6451612904,129571204.16131172,170,ETF,1501227008.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VPL,Vanguard FTSE Pacific Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in the major markets of the Pacific region.
 The fund employs an indexing investment approach by investing all, or substantially all, of its assets in the common stocks included in the FTSE Developed Asia Pacific All Cap Index. The FTSE Developed Asia Pacific All Cap Index is a market-capitalization-weighted index.",Financials,Developed Markets,Vanguard Asset Management,PCX,,124,105.45999908447266,1318332.258064516,129374460.10109071,171,ETF,1940000000.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VDE,Vanguard Energy Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index (IMI)/Energy 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the energy sector, as classified under the Global Industry Classification Standard (GICS). The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.",Energy,Value,Vanguard Asset Management,PCX,,124,158.4499969482422,858968.5483870967,127246336.0416966,172,ETF,6615556608.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BNO,"United States Brent Oil Fund, LP",USD,"The investment seeks the daily changes in percentage terms of its sharesâ per share net asset value (âNAVâ) to reflect the daily changes in percentage terms of the spot price of Brent crude oil.
 The Benchmark Futures Contract is the futures contract on Brent crude oil as traded on the Ice Futures Europe Exchange that is the near month contract to expire, except when the near month contract is within two weeks of expiration, in which case it will be measured by the futures contract that is the next month contract to expire.",Commodities,,USCF Investments,PCX,,124,47.31999969482422,2833655.64516129,127232352.4554268,173,ETF,951568832.0,commodity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SCZ,iShares MSCI EAFE Small-Cap ETF,USD,"The investment seeks to track the investment results of the MSCI EAFE Small Cap Index composed of small-capitalization developed market equities, excluding the U.S. and Canada.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index represents the small-capitalization segment of the MSCI EAFE IMI Index.",Fixed Income,Small Cap,BlackRock Asset Management,NGM,,124,83.9000015258789,1602309.677419355,126622361.6269081,174,ETF,13434171392.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FBND,Fidelity Total Bond ETF,USD,"The investment seeks a high level of current income.
 Normally, the fund invests at least 80% of assets in debt securities of all types and repurchase agreements for those securities. It uses the Bloomberg Barclays U.S. Universal Bond Index as a guide in allocating assets across the investment-grade, high yield, and emerging market asset classes. The fund invests up to 20% of assets in lower-quality debt securities. It is managed to have similar overall interest rate risk to the index.",Fixed Income,Corporate Bonds,Fidelity Investments,PCX,,124,45.95000076293945,2761620.1612903224,126197848.76764052,175,ETF,25033156608.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SCHV,Schwab U.S. Large-Cap Value ETF,USD,"The investment seeks to track as closely as possible, before fees and expenses, the total return of the Dow Jones U.S. Large-Cap Value Total Stock Market Index.
 To pursue its goal, the fund generally invests in stocks that are included in the Dow Jones U.S. Large-Cap Value Total Stock Market Index. The index includes the large-cap value portion of the Dow Jones U.S. Total Stock Market Index actually available to investors in the marketplace. The Dow Jones U.S. Large-Cap Value Total Stock Market Index includes the components ranked 1-750 by full market capitalization and that are classified as ""value"" based on a number of factors.",Fixed Income,Value,Schwab ETFs,PCX,,124,31.68000030517578,4150979.8387096776,126006339.609303,176,ETF,14824918016.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SPHQ,Invesco S&P 500 Quality ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Quality Index.
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. In selecting constituent securities for the underlying index, the index provider calculates the quality score of each security in the S&P 500Â® Index, then selects the 100 stocks with the highest quality score for inclusion in the underlying index.",Financials,Large Cap,Invesco Investment Management,PCX,,124,79.41000366210938,1651516.1290322582,125786443.35704312,177,ETF,15730106368.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VONV,Vanguard Russell 1000 Value Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization value stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 1000Â® Value Index. The index is designed to measure the performance of large-capitalization value stocks in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index.",Financials,Value,Vanguard Asset Management,NGM,,124,98.3000030517578,1334240.322580645,125333343.67054357,178,ETF,18284244992.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,USD,"The investment seeks to track the investment results of the ICE BofA US Corporate Index (the ""underlying index"").
 The fund generally invests at least 90% of its assets in securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index. The underlying index measures the performance of investment-grade corporate bonds of both U.S. and non-U.S. issuers that are U.S. dollar-denominated and publicly issued in the U.S. domestic market.",Fixed Income,Corporate Bonds,BlackRock Asset Management,NGM,,124,51.56999969482422,2429956.4516129033,124640077.75863524,179,ETF,17055147008.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
KBE,SPDR S&P Bank ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Banks Select Industry Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index tracks the performance of publicly traded national money centers and leading regional banks. It may invest in equity securities that are not included in the index, cash and cash equivalents or money market instruments, such as repurchase agreements and money market funds.",Financials,Developed Markets,State Street Global Advisors,PCX,,124,63.349998474121094,2055600.0,123856265.38491404,180,ETF,1283083264.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
STIP,iShares 0-5 Year TIPS Bond ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. Treasury Inflation-Protected Securities (TIPS) 0-5 Years Index (Series-L).
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index measures the performance of the inflation-protected public obligations of the U.S. Treasury, commonly known as ""TIPS,"" that have a remaining maturity of less than five years.",Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,PCX,,124,103.6500015258789,1200015.322580645,123117079.94880676,181,ETF,14618504192.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BBJP,JPMorgan BetaBuilders Japan ETF,USD,"The investment seeks investment results that closely correspond, before fees and expenses, to the performance of the MorningstarÂ® Japan Target Market Exposure IndexSM.
 The fund will invest at least 80% of its assets in securities included in the underlying index. The underlying index is a free float adjusted market capitalization weighted index which consists of stocks traded primarily on the Tokyo Stock Exchange or the Nagoya Stock Exchange. The fund may invest up to 20% of its assets in exchange-traded futures and forward foreign currency contracts to seek performance that corresponds to the underlying index.",Equities,Developed Markets,JPMorgan Asset Management,BTS,,124,72.55000305175781,1767954.0322580645,121400958.41390856,182,ETF,15013165056.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VV,Vanguard Large-Cap Index Fund ETF Shares,USD,"The investment seeks to track the performance of the CRSP US Large Cap Index that measures the investment return of large-capitalization stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Large Cap Index, a broadly diversified index of large U.S. companies representing approximately the top 85% of the U.S. market capitalization. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index.",Information Technology,Large Cap,Vanguard Asset Management,PCX,,124,321.8800048828125,389869.3548387097,120967547.81833772,183,ETF,34657783808.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
ILF,iShares Latin America 40 ETF,USD,"The investment seeks to track the investment results of the S&P Latin America 40TM composed of 40 of the largest Latin American equities.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It seeks to track the investment results of the S&P Latin America 40TM (the ""underlying index""), which is comprised of selected equities trading on the exchanges of five Latin American countries. The fund is non-diversified.",Financials,Emerging Markets,BlackRock Asset Management,PCX,,124,37.75,3586995.9677419355,120264810.29961956,184,ETF,1802562560.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IUSG,iShares Core S&P U.S. Growth ETF,USD,"The investment seeks to track the investment results of the S&P 900 Growth Index (the ""underlying index"").
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of the large- and mid- capitalization growth sector of the U.S. equity market.",Financials,Growth,BlackRock Asset Management,NGM,,124,172.89999389648438,732902.4193548387,120163516.04659788,185,ETF,18284175360.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
EZU,iShares MSCI Eurozone ETF,USD,"The investment seeks to track the investment results of the MSCI EMU Index composed of large- and mid-capitalization equities from developed market countries that use the euro as their official currency.
 The fund generally invests at least 95% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The index consists of securities from the following 10 developed market countries: Austria, Belgium, Finland, France, Germany, Ireland, Italy, the Netherlands, Portugal and Spain.",Alternatives,Large Cap,BlackRock Asset Management,BTS,,124,67.41999816894531,1865462.9032258063,119440712.4984618,186,ETF,10322001920.0,currency,FAIL,market_bucket_not_allowed:currency;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VYMI,Vanguard International High Dividend Yield Index Fund ETF Shares,USD,"The investment seeks to track the performance of FTSE All-World ex US High Dividend Yield Index that measures the investment return of non-U.S. companies that are characterized by high dividend yield.
 The fund invests by sampling the index, meaning that it holds a broadly diversified collection of securities that, in the aggregate, approximates the full index in terms of key characteristics. The index focuses on companies located in developed and emerging markets, excluding the United States, that are forecasted to have above-average dividend yields.",Financials,Value,Vanguard Asset Management,NGM,,124,99.4000015258789,1294558.8709677418,119402395.36761622,187,ETF,18793373696.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF,USD,"The investment seeks long term capital appreciation.
 The fund is an actively managed exchange-traded fund (""ETF"") that seeks to achieve its investment objective by investing in a combination of financial instruments that are economically linked to the world&#39;s most heavily traded commodities. Commodities are assets that have tangible properties, such as oil, agricultural produce or raw metals.",Commodities,,Invesco Investment Management,NGM,,124,17.229999542236328,7882459.677419355,118219841.36440216,188,ETF,6465692672.0,commodity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SPSM,SPDR Portfolio S&P 600 Small Cap ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P SmallCap 600 Index.
 Under normal market conditions, the fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index measures the performance of the small-capitalization segment of the U.S. equity market. The fund is non-diversified.",Alternatives,Small Cap,State Street Global Advisors,PCX,,124,51.470001220703125,2443846.7741935486,117503545.23967928,189,ETF,13871297536.0,alternative,FAIL,market_bucket_not_allowed:alternative;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SHLD,VictoryShares Protect America ETF,USD,"The investment seeks to provide investment results that track the performance of the Nasdaq Yewno Aerospace & Defense IndexTM before fees and expenses.
 Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its assets in securities of companies in the index that are tied to the protection of national security interests of the United States. From the universe of eligible securities, the index identifies the top 50 eligible companies ranked by total outstanding contracts relating to the protection of U.S. national security interests, and projected revenue amounts.",Industrials,,Victory Capital,NMS,,124,74.58999633789062,1587389.5161290322,115368032.73200987,190,ETF,8079923200.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SCHP,Schwab U.S. TIPS ETF,USD,"The investment seeks to track as closely as possible, before fees and expenses, the total return of the Bloomberg Barclays US Treasury Inflation-Linked Bond Index (Series-L)SM.
 The fund will invest at least 90% of its net assets in securities included in the index. The index includes all publicly-issued U.S. Treasury Inflation-Protected Securities (TIPS) that have at least one year remaining to maturity, are rated investment grade and have $500 million or more of outstanding face value. The TIPS in the index must be denominated in U.S. dollars and must be fixed-rate and non-convertible.",Fixed Income,Inflation-Protected Securities,Schwab ETFs,PCX,,124,26.829999923706055,4334459.677419355,115310300.70006,191,ETF,3109596928.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
JETS,U.S. Global Jets ETF,USD,"The investment seeks to track the performance, before fees and expenses, of the U.S. Global Jets Index.
 The fund uses a ""passive management"" (or indexing) approach to track the performance, before fees and expenses, of the index. The index is composed of the exchange-listed common stock (or depository receipts) of U.S. and international passenger airlines, aircraft manufacturers, airports, and terminal services companies (as determined by independent industry listings) across the globe (collectively, ""Airline Companies""). The index may include small-, mid-, and large-capitalization companies. The fund is non-diversified.",Industrials,Developed Markets,U.S. Global Investors,PCX,,124,27.020000457763672,4310141.935483871,115058316.74259248,192,ETF,653652288.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
