symbol,name,currency,summary,category_group,category,family,exchange,isin,trading_days,last_price,avg_volume,avg_dollar_volume,liquidity_rank,asset_type,size_metric,market_bucket,candidate_status,candidate_fail_reasons
DYNF,BlackRock U.S. Equity Factor Rotation ETF,USD,"The investment seeks to outperform the investment results of the large- and mid-capitalization U.S. equity markets by providing diversified and tactical exposure to style factors via a factor rotation model.
 The fund seeks to achieve its investment objective by investing, under normal circumstances, at least 80% of its net assets plus the amount of any borrowings for investment purposes in U.S. listed common stock of large- and mid-capitalization companies selected based on a proprietary Factor Rotation model developed by BFA and its affiliates. It is non-diversified.",Financials,Large Cap,BlackRock Asset Management,PCX,,124,62.91999816894531,4097727.419354839,246177628.40633085,114,ETF,30008514560.0,equity,PASS,
XHB,SPDR S&P Homebuilders ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of an index derived from the homebuilding segment of a U.S. total market composite index.
 In seeking to track the performance of the S&P Homebuilders Select Industry Index (the ""index""), the fund employs a sampling strategy. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index represents the homebuilders segment of the S&P Total Market Index (""S&P TMI"").",Consumer Discretionary,Developed Markets,State Street Global Advisors,PCX,,124,102.87999725341795,2201889.516129032,237785829.6287537,117,ETF,1451177984.0,equity,FAIL,size_metric<3216781056.0
SPDW,SPDR Portfolio Developed World ex-US ETF,USD,"The investment seeks investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Developed Ex-U.S. BMI Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in depositary receipts based on securities comprising the index. The index is a market capitalization weighted index designed to define and measure the investable universe of publicly traded companies domiciled in developed countries outside the United States.",Financials,Developed Markets,State Street Global Advisors,PCX,,124,48.880001068115234,5161835.483870967,234991670.79376405,118,ETF,35649814528.0,equity,PASS,
USMV,iShares MSCI USA Min Vol Factor ETF,USD,"The investment seeks the investment results of the MSCI USA Minimum Volatility (USD) Index.
 The fund will invest at least 90% of its assets in the component securities of the index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index measures the performance of large and mid-capitalization equity securities listed on stock exchanges in the U.S. that, in the aggregate, have lower volatility relative to the large- and mid-cap U.S. equity market.",Equities,Large Cap,BlackRock Asset Management,BTS,,124,93.94000244140624,2470980.64516129,232411652.58852437,119,ETF,22560100352.0,equity,PASS,
VO,Vanguard Mid-Cap Index Fund ETF Shares,USD,"The investment seeks to track the performance of the CRSP US Mid Cap Index that measures the investment return of mid-capitalization stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Mid Cap Index, a broadly diversified index of stocks of mid-size U.S. companies. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index.",Financials,Mid Cap,Vanguard Asset Management,PCX,,124,301.9100036621094,791190.3225806452,231791106.7842545,120,ETF,46485987328.0,equity,PASS,
EMXC,iShares MSCI Emerging Markets ex China ETF,USD,"The investment seeks to track the investment results of the MSCI Emerging Markets ex China Index (the ""underlying index"").
 The fund generally will invest at least 90% of its assets in the component securities (including indirect investments through an underlying fund) of the underlying index. The underlying index is a free float-adjusted market capitalization weighted index that captures large- and mid-capitalization stocks across 25 of the 26 Emerging Markets countries (as defined by MSCI Inc. (the ""index provider"" or ""MSCI"")), excluding China.",Financials,Emerging Markets,BlackRock Asset Management,NGM,,124,87.68000030517578,2914387.0967741935,228048657.46732527,121,ETF,17542797312.0,equity,PASS,
EFV,iShares MSCI EAFE Value ETF,USD,"The investment seeks to track the investment results of the MSCI EAFE Value Index composed of developed market equities, excluding the U.S. and Canada, that exhibit value characteristics.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index is a subset of the MSCI EAFE Index. Constituents of the underlying index include securities from Europe, Australasia and the Far East.",Equities,Value,BlackRock Asset Management,BTS,,124,78.25,3136360.483870968,227323529.1637728,122,ETF,28638212096.0,equity,PASS,
IXUS,iShares Core MSCI Total International Stock ETF,USD,"The investment seeks to track the investment results of the MSCI ACWI ex USA IMI composed of large-, mid- and small-capitalization non-U.S. equities.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is a free float-adjusted market capitalization index designed to measure the combined equity market performance of developed and emerging markets countries, excluding the United States.",Equities,Factors,BlackRock Asset Management,NMS,,124,92.93000030517578,2605970.9677419355,226573616.2315861,124,ETF,51986108416.0,equity,PASS,
SCHH,Schwab U.S. REIT ETF,USD,"The investment seeks to track as closely as possible, before fees and expenses, the total return of the Dow Jones Equity All REIT Capped Index, which is composed of U.S. real estate investment trusts classified as equities.
 The index excludes mortgage REITs, defined as REITs that lend money directly to real estate owners and/or operators or indirectly through the purchase of mortgages or mortgage-backed securities, and hybrid REITs, defined as REITs that participate both in equity and mortgage investing. It is the fundâs policy that under normal circumstances it will invest at least 90% of its net assets in securities included in the index.",Real Estate,REITs,Schwab ETFs,PCX,,124,22.8799991607666,10326016.129032258,220890581.66930905,127,ETF,9150117888.0,equity,PASS,
UNG,"United States Natural Gas Fund, LP",USD,"The investment seeks to reflect the daily changes in percentage terms of the price of natural gas delivered at the Henry Hub, Louisiana, as measured by the daily changes in the price of a specified short-term futures contract.
 The fund invests primarily in futures contracts for natural gas that are traded on the NYMEX, ICE Futures Europe and ICE Futures U.S. (together, âICE Futuresâ) or other U.S. and foreign exchanges. The Benchmark Futures Contract is the futures contract on natural gas as traded on the New York Mercantile Exchange that is the near month contract to expire, except when the near month contract is within two weeks of expiration.",Commodities,,USCF Investments,PCX,,124,10.579999923706056,16379070.967741936,211048546.50128505,128,ETF,127855064.0,commodity,FAIL,size_metric<3216781056.0
ITA,iShares U.S. Aerospace & Defense ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Select Aerospace & Defense Index composed of U.S. equities in the aerospace and defense sector.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of the aerospace and defense sector of the U.S. equity market. Aerospace companies in the index include manufacturers, assemblers and distributors of aircraft and aircraft parts. The fund is non-diversified.",Industrials,Value,BlackRock Asset Management,BTS,,124,234.0,919008.0645161292,208910011.6827688,129,ETF,13488702464.0,equity,PASS,
ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF,USD,"The investment seeks investment results that correspond generally to the performance, before fees and expenses, of the CSI 300 Index.
 The fund will normally invest at least 80% of its total assets in securities of issuers that comprise the underlying index. The underlying index is designed to reflect the price fluctuation and performance of the China A-Share market and is composed of the 300 largest and most liquid stocks in the China A-Share market. The underlying index includes small-cap, mid-cap, and large-cap stocks.",Equities,Emerging Markets,Xtrackers,PCX,,124,34.349998474121094,6328433.870967742,208786155.79258704,130,ETF,1461974528.0,equity,FAIL,size_metric<3216781056.0
MTUM,iShares MSCI USA Momentum Factor ETF,USD,"The investment seeks to track the investment results of the MSCI USA Momentum SR Variant Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index consists of stocks exhibiting relatively higher momentum characteristics from the traditional market capitalization-weighted parent index, the MSCI USA Index, as determined by MSCI Inc.",Information Technology,Large Cap,BlackRock Asset Management,BTS,,124,269.989990234375,834438.7096774194,208123041.74457672,132,ETF,20236066816.0,equity,PASS,
SPYV,SPDR Portfolio S&P 500 Value ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P 500 Value Index that tracks the performance of large capitalization exchange traded U.S. equity securities exhibiting ""value"" characteristics.
 The fund employs a sampling strategy in seeking to track the performance of the S&P 500 Value Index. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index measures the performance of the large-capitalization value segment of the U.S. equity market.",Equities,Value,State Street Global Advisors,PCX,,124,58.40999984741211,3632704.032258065,206494045.3417778,133,ETF,5216182272.0,equity,PASS,
SPMO,Invesco S&P 500 Momentum ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500 Momentum Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is designed to track the performance of approximately 100 stocks in the S&P 500Â® Index that have the highest ""momentum score."" In general, momentum is the tendency of an investment to exhibit persistence in its relative performance; a ""momentum style"" of investing emphasizes investing in securities that have had better recent performance compared to other securities. It is non-diversified.",Financials,Large Cap,Invesco Investment Management,PCX,,124,126.58000183105467,1711172.5806451612,202623951.28858012,135,ETF,12323705856.0,equity,PASS,
VB,Vanguard Small-Cap Index Fund ETF Shares,USD,"The investment seeks to track the performance of the CRSP US Small Cap Index that measures the investment return of small-capitalization stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Small Cap Index, a broadly diversified index of stocks of small U.S. companies. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index.",Equities,Small Cap,Vanguard Asset Management,PCX,,124,278.2799987792969,757518.5483870967,199562231.23363373,136,ETF,245848424448.0,equity,PASS,
MCHI,iShares MSCI China ETF,USD,"The investment seeks to track the investment results of the MSCI China Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is a free float-adjusted market capitalization-weighted index designed to measure the performance of equity securities in the top 85% in market capitalization of the Chinese equity securities markets, as represented by the H-shares and B-shares markets. The fund is non-diversified.",Alternatives,Emerging Markets,BlackRock Asset Management,NGM,,124,58.029998779296875,3249611.290322581,194932464.21309748,138,ETF,6613231616.0,equity,PASS,
EFG,iShares MSCI EAFE Growth ETF,USD,"The investment seeks to track the investment results of the MSCI EAFE Growth Index composed of developed market equities, excluding the U.S. and Canada, that exhibit growth characteristics.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The index is a subset of the MSCI EAFE Index. Constituents of the underlying index include securities of companies located in Europe, Australasia and the Far East.",Equities,Developed Markets,BlackRock Asset Management,BTS,,124,120.44000244140624,1697885.4838709678,194382641.29429477,139,ETF,13903223808.0,equity,PASS,
KBWB,Invesco KBW Bank ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the KBW Nasdaq Bank Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is a modified-market capitalization-weighted index of companies primarily engaged in U.S. banking activities, as determined by the index provider. The underlying index is designed to track the performance of large national U.S. money centers, regional banks, and thrift institutions that are publicly traded in the U.S. The fund is non-diversified.",Financials,Developed Markets,Invesco Investment Management,NMS,,124,86.05999755859375,2386515.3225806453,194090452.8236943,140,ETF,4832956416.0,equity,PASS,
MGK,Vanguard Mega Cap Growth Index Fund ETF Shares,USD,"The investment seeks to track the performance of the CRSP US Mega Cap Growth Index.
 The fund employs an indexing investment approach designed to track the performance of the index. The index is a float-adjusted, market-capitalization-weighted index designed to measure equity market performance of mega-capitalization growth stocks in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.",Fixed Income,Growth,Vanguard Asset Management,PCX,,124,409.010009765625,473954.8387096774,188980170.40833503,141,ETF,27851730944.0,equity,PASS,
OIH,VanEck Vectors Oil Services ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® US Listed Oil Services 25 Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes common stocks and depositary receipts of U.S. exchange-listed companies in the oil services segment. Such companies may include small- and medium-capitalization companies and foreign companies that are listed on a U.S. exchange. The fund is non-diversified.",Energy,Developed Markets,VanEck Asset Management,PCX,,124,403.30999755859375,538912.9032258064,182856001.35379913,143,ETF,2344008448.0,commodity,FAIL,size_metric<3216781056.0
IDEV,iShares Core MSCI International Developed Markets ETF,USD,"The investment seeks to track the investment results of the MSCI World ex USA Investable Market Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The underlying index is free float adjusted, market cap weighted, and is designed to measure large-, mid- and small-capitalization equity market performance and includes stocks from North America, Europe, Australasia and the Far East.",,Developed Markets,BlackRock Asset Management,PCX,,124,88.9800033569336,2136333.064516129,180471984.37908545,144,ETF,27528067072.0,equity,PASS,
SPMD,SPDR Portfolio S&P 400 Mid Cap ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P MidCap 400 Index.
 Under normal market conditions, the fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index is designed to measure the performance of the mid-capitalization segment of the U.S. equity market.",Financials,Mid Cap,State Street Global Advisors,PCX,,124,62.560001373291016,3015366.129032258,178742382.97377864,145,ETF,15626735616.0,equity,PASS,
FNDX,Schwab Fundamental U.S. Large Company Index ETF,USD,"The investment seeks to track as closely as possible, before fees and expenses, the total return of the Russell RAFIâ¢ US Large Company Index.
 The fund normally will invest at least 90% of its net assets (including, for this purpose, any borrowings for investment purposes) in stocks included in the index. The index measures the performance of the large company size segment by fundamental overall company scores (scores), which are created using as the universe the U.S. companies in the FTSE Global Total Cap Index (the parent index).",Financials,Large Cap,Schwab ETFs,PCX,,124,29.010000228881836,6474845.161290322,178408256.36882475,146,ETF,23670581248.0,equity,PASS,
AAAU,Goldman Sachs Physical Gold ETF,USD,"The investment seeks to provide investors with an opportunity to invest in gold through shares, and have the gold securely stored by the Custodial Sponsor; reflecting the performance of the price of gold less the expenses of the trustâs operations is the secondary consideration.
 The trust holds London Bars and Physical Gold of other specifications without numismatic value. It receives gold deposited by Authorized Participants in exchange for the creation of Baskets and delivers gold to Authorized Participants in exchange for Baskets surrendered to it for redemption.",Commodities,,Goldman Sachs Asset Management,PCX,,124,47.29999923706055,3702877.419354839,170608498.3345678,147,ETF,2819811840.0,commodity,FAIL,size_metric<3216781056.0
ACWX,iShares MSCI ACWI ex U.S. ETF,USD,"The investment seeks to track the investment results of the MSCI ACWI ex USA Index composed of large- and mid-capitalization non-U.S. equities.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is a free float-adjusted market capitalization-weighted index designed to measure the combined equity market performance of developed and emerging markets countries, excluding the United States.",Alternatives,Blend,BlackRock Asset Management,NMS,,124,73.48999786376953,2443195.1612903224,169380056.42810023,148,ETF,9372976128.0,equity,PASS,
IWO,iShares Russell 2000 Growth ETF,USD,"The investment seeks to track the investment results of the Russell 2000 Growth Index, which measures the performance of the small-capitalization growth sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Growth,BlackRock Asset Management,PCX,,124,347.9800109863281,487979.8387096774,160471172.55140737,151,ETF,15572105216.0,equity,PASS,
DGRO,iShares Core Dividend Growth ETF,USD,"The investment seeks to track the investment results of the MorningstarÂ® US Dividend Growth IndexSM.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index. The underlying index is a subset of the MorningstarÂ® US Market IndexSM, which is a diversified broad market index that represents approximately 97% of the market capitalization of publicly-traded U.S. stocks.",Financials,Growth,BlackRock Asset Management,PCX,,124,72.36000061035156,2268895.9677419355,159159808.93919545,153,ETF,37549682688.0,equity,PASS,
IWP,iShares Russell Mid-Cap Growth ETF,USD,"The investment seeks to track the investment results of the Russell Midcap Growth Index, which measures the performance of the mid-capitalization growth sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Growth,BlackRock Asset Management,PCX,,124,135.27999877929688,1104930.6451612904,150313339.79071957,154,ETF,10342156288.0,equity,PASS,
IWN,iShares Russell 2000 Value ETF,USD,"The investment seeks to track the investment results of the Russell 2000 Value Index, which measures the performance of the small-capitalization value sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Value,BlackRock Asset Management,PCX,,124,201.92999267578125,798556.4516129033,149802016.87850952,155,ETF,14841853952.0,equity,PASS,
PPLT,Aberdeen Standard Physical Platinum Shares ETF,USD,"The investment seeks to reflect the performance of the price of physical platinum, less the expenses of the Trustâs operations.
 The fund designed for investors who want a cost-effective and convenient way to invest in platinum with minimal credit risk. Advantages of investing in the Shares include Ease and Flexibility of Investment, Expenses, Minimal Credit Risk.",Commodities,,Aberdeen Standard Investments,PCX,,124,192.7100067138672,764304.0322580645,149747371.3240839,156,ETF,2396712704.0,commodity,FAIL,size_metric<3216781056.0
FDN,First Trust Dow Jones Internet Index Fund,USD,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the Dow Jones Internet Composite Index (SM) (the ""index"").
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks that comprise the index. The index is designed to measure the performance of the largest and most actively traded securities issued by U.S. companies in the Internet industry. The index is a composite of its two sub-indices, the Dow Jones Internet Commerce Index and the Dow Jones Internet Services Index. It is non-diversified.",Information Technology,Technology,First Trust Advisors,PCX,,124,258.7699890136719,581606.4516129033,149035387.44759098,157,ETF,4539641344.0,equity,PASS,
QYLD,Global X NASDAQ 100 Covered Call ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, generally to the price and yield performance of the CBOE NASDAQ-100Â® BuyWrite V2 Index (the ""underlying index"").
 The fund will invest at least 80% of its total assets in the securities of the underlying index. The CBOE NASDAQ-100Â® BuyWrite Index is a benchmark index that measures the performance of a theoretical portfolio that holds a portfolio of the stocks included in the NASDAQ-100Â® Index, and ""writes"" (or sells) a succession of one-month at-the-money NASDAQ-100Â® Index covered call options. It is non-diversified.",Information Technology,,Global X Funds,NMS,,124,17.639999389648438,8449595.161290323,144429692.63629913,158,ETF,8078984704.0,equity,PASS,
SPEM,SPDR Portfolio Emerging Markets ETF,USD,"The investment seeks investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Emerging BMI Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in depositary receipts based on securities comprising the index. The index is a market capitalization weighted index designed to define and measure the investable universe of publicly traded companies domiciled in emerging markets.",Financials,Emerging Markets,State Street Global Advisors,PCX,,124,50.45000076293945,2938751.6129032257,140548803.0693608,161,ETF,3874560000.0,equity,PASS,
EWA,iShares MSCI Australia ETF,USD,"The investment seeks to track the investment results of the MSCI Australia Index composed of Australian equities.
 The fund generally invests at least 90% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index primarily consists of stocks traded on the Australian Stock Exchange. It will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Equities,Developed Markets,BlackRock Asset Management,PCX,,124,30.260000228881836,5090788.70967742,139659143.14708403,163,ETF,1924536064.0,equity,FAIL,size_metric<3216781056.0
AVEM,Avantis Emerging Markets Equity ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of companies related to emerging markets across market sectors, industry groups and countries. The fund may invest in companies of all market capitalizations. Under normal market conditions, the fund will invest at least 80% of its assets in equity securities of companies related to emerging market countries.",Real Estate,Emerging Markets,Avantis Investors,PCX,,124,87.83999633789062,1697530.6451612904,137678315.48390543,164,ETF,19935643648.0,equity,PASS,
EWC,iShares MSCI Canada ETF,USD,"The investment seeks to track the investment results of the MSCI Canada Custom Capped Index.
 The fund will at all times invest at least 90% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index is designed to measure broad-based equity performance in Canada. The underlying index uses a capping methodology to limit the weight of any single issuer to a maximum of 25% of the underlying index. The underlying index will include large- and mid-capitalization companies and may change over time.",Equities,Developed Markets,BlackRock Asset Management,PCX,,124,58.040000915527344,2444265.3225806453,132855067.8055548,166,ETF,5502192128.0,equity,PASS,
FENY,Fidelity MSCI Energy Index ETF,USD,"The investment seeks to provide investment returns that correspond, before fees and expenses, generally to the performance of the MSCI USA IMI Energy 25/50 Index.
 The fund invests at least 80% of assets in securities included in the fund&#39;s underlying index. The fund&#39;s underlying index is the MSCI USA IMI Energy 25/50 Index, which represents the performance of the energy sector in the U.S. equity market. It may or may not hold all of the securities in the MSCI USA IMI Energy 25/50 Index. The fund is non-diversified.",Energy,Energy,Fidelity Investments,PCX,,124,31.149999618530273,4812055.645161291,132313504.62364995,167,ETF,2037569792.0,commodity,FAIL,size_metric<3216781056.0
FEZ,SPDR EURO STOXX 50 ETF,USD,"The investment seeks investment results that, before fees and expenses, correspond generally to the total return performance of the EURO STOXX 50Â® Index.
 The fund employs a sampling strategy, which means that the fund is not required to purchase all of the securities represented in the index. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index is designed to represent the performance of some of the largest companies across components of the 19 EURO STOXX Supersector Indexes. The EURO STOXX Supersector Indexes are subsets of the EURO STOXX Index.",Equities,Large Cap,State Street Global Advisors,PCX,,124,66.66999816894531,2035958.8709677416,130523493.84955128,169,ETF,4043602176.0,equity,PASS,
EWW,iShares MSCI Mexico ETF,USD,"The investment seeks to track the investment results of the MSCI Mexico IMI 25/50 Index.
 The fund will at all times invest at least 80% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index is a free float-adjusted market capitalization-weighted index with a capping methodology applied to issuer weights so that no single issuer exceeds 25% of the underlying index weight, and all issuers with a weight above 5% do not cumulatively exceed 50% of the underlying index weight. The fund is non-diversified.",Equities,Emerging Markets,BlackRock Asset Management,PCX,,124,79.43000030517578,1782405.6451612904,129571204.16131172,170,ETF,1501227008.0,equity,FAIL,size_metric<3216781056.0
VPL,Vanguard FTSE Pacific Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in the major markets of the Pacific region.
 The fund employs an indexing investment approach by investing all, or substantially all, of its assets in the common stocks included in the FTSE Developed Asia Pacific All Cap Index. The FTSE Developed Asia Pacific All Cap Index is a market-capitalization-weighted index.",Financials,Developed Markets,Vanguard Asset Management,PCX,,124,105.45999908447266,1318332.258064516,129374460.10109071,171,ETF,1940000000.0,equity,FAIL,size_metric<3216781056.0
VDE,Vanguard Energy Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index (IMI)/Energy 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the energy sector, as classified under the Global Industry Classification Standard (GICS). The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.",Energy,Value,Vanguard Asset Management,PCX,,124,158.4499969482422,858968.5483870967,127246336.0416966,172,ETF,6615556608.0,commodity,PASS,
BNO,"United States Brent Oil Fund, LP",USD,"The investment seeks the daily changes in percentage terms of its sharesâ per share net asset value (âNAVâ) to reflect the daily changes in percentage terms of the spot price of Brent crude oil.
 The Benchmark Futures Contract is the futures contract on Brent crude oil as traded on the Ice Futures Europe Exchange that is the near month contract to expire, except when the near month contract is within two weeks of expiration, in which case it will be measured by the futures contract that is the next month contract to expire.",Commodities,,USCF Investments,PCX,,124,47.31999969482422,2833655.64516129,127232352.4554268,173,ETF,951568832.0,commodity,FAIL,size_metric<3216781056.0
SCZ,iShares MSCI EAFE Small-Cap ETF,USD,"The investment seeks to track the investment results of the MSCI EAFE Small Cap Index composed of small-capitalization developed market equities, excluding the U.S. and Canada.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index represents the small-capitalization segment of the MSCI EAFE IMI Index.",Fixed Income,Small Cap,BlackRock Asset Management,NGM,,124,83.9000015258789,1602309.677419355,126622361.6269081,174,ETF,13434171392.0,equity,PASS,
SCHV,Schwab U.S. Large-Cap Value ETF,USD,"The investment seeks to track as closely as possible, before fees and expenses, the total return of the Dow Jones U.S. Large-Cap Value Total Stock Market Index.
 To pursue its goal, the fund generally invests in stocks that are included in the Dow Jones U.S. Large-Cap Value Total Stock Market Index. The index includes the large-cap value portion of the Dow Jones U.S. Total Stock Market Index actually available to investors in the marketplace. The Dow Jones U.S. Large-Cap Value Total Stock Market Index includes the components ranked 1-750 by full market capitalization and that are classified as ""value"" based on a number of factors.",Fixed Income,Value,Schwab ETFs,PCX,,124,31.68000030517578,4150979.8387096776,126006339.609303,176,ETF,14824918016.0,equity,PASS,
SPHQ,Invesco S&P 500 Quality ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Quality Index.
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. In selecting constituent securities for the underlying index, the index provider calculates the quality score of each security in the S&P 500Â® Index, then selects the 100 stocks with the highest quality score for inclusion in the underlying index.",Financials,Large Cap,Invesco Investment Management,PCX,,124,79.41000366210938,1651516.1290322582,125786443.35704312,177,ETF,15730106368.0,equity,PASS,
VONV,Vanguard Russell 1000 Value Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization value stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 1000Â® Value Index. The index is designed to measure the performance of large-capitalization value stocks in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index.",Financials,Value,Vanguard Asset Management,NGM,,124,98.3000030517578,1334240.322580645,125333343.67054357,178,ETF,18284244992.0,equity,PASS,
KBE,SPDR S&P Bank ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Banks Select Industry Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index tracks the performance of publicly traded national money centers and leading regional banks. It may invest in equity securities that are not included in the index, cash and cash equivalents or money market instruments, such as repurchase agreements and money market funds.",Financials,Developed Markets,State Street Global Advisors,PCX,,124,63.349998474121094,2055600.0,123856265.38491404,180,ETF,1283083264.0,equity,FAIL,size_metric<3216781056.0
BBJP,JPMorgan BetaBuilders Japan ETF,USD,"The investment seeks investment results that closely correspond, before fees and expenses, to the performance of the MorningstarÂ® Japan Target Market Exposure IndexSM.
 The fund will invest at least 80% of its assets in securities included in the underlying index. The underlying index is a free float adjusted market capitalization weighted index which consists of stocks traded primarily on the Tokyo Stock Exchange or the Nagoya Stock Exchange. The fund may invest up to 20% of its assets in exchange-traded futures and forward foreign currency contracts to seek performance that corresponds to the underlying index.",Equities,Developed Markets,JPMorgan Asset Management,BTS,,124,72.55000305175781,1767954.0322580645,121400958.41390856,182,ETF,15013165056.0,equity,PASS,
